longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN
-118.41,33.92,32.0,2590.0,607.0,1132.0,555.0,4.2333,False,False,False,False
-118.26,33.95,44.0,1481.0,329.0,999.0,315.0,1.5147,False,False,False,False
-122.39,37.73,52.0,1931.0,329.0,1025.0,293.0,2.9063,False,False,True,False
-118.24,34.02,48.0,542.0,150.0,571.0,114.0,1.8485,False,False,False,False
-121.79,37.38,22.0,3650.0,527.0,1637.0,520.0,5.3774,False,False,False,False
-121.65,37.11,14.0,6006.0,914.0,2915.0,898.0,5.9356,False,False,False,False
-118.35,33.91,26.0,2159.0,523.0,1331.0,520.0,3.87,False,False,False,False
-122.05,36.97,20.0,2428.0,473.0,1145.0,454.0,3.6797,False,False,False,True
-121.61,36.68,37.0,3149.0,833.0,3456.0,788.0,2.8542,False,False,False,False
-119.69,36.79,5.0,2613.0,476.0,1490.0,481.0,4.0993,True,False,False,False
-122.44,37.77,52.0,3505.0,745.0,1374.0,714.0,4.3667,False,False,True,False
-118.48,34.02,30.0,2027.0,609.0,1425.0,562.0,2.2917,False,False,False,False
-121.34,38.59,22.0,3273.0,480.0,1151.0,463.0,8.05,True,False,False,False
-122.0,37.28,33.0,2170.0,311.0,854.0,303.0,8.3605,False,False,False,False
-117.82,33.89,24.0,2168.0,421.0,1050.0,397.0,4.6172,False,False,False,False
-118.94,35.39,13.0,3137.0,417.0,1318.0,397.0,7.7751,True,False,False,False
-117.09,32.99,16.0,2175.0,327.0,1037.0,326.0,5.1909,False,False,False,False
-122.41,37.74,48.0,409.0,86.0,148.0,70.0,3.6687,False,False,True,False
-124.17,40.8,52.0,1606.0,419.0,891.0,367.0,1.585,False,False,False,True
-122.01,37.31,26.0,1391.0,241.0,700.0,236.0,6.6766,False,False,False,False
-122.48,37.78,52.0,2666.0,515.0,1362.0,494.0,4.218,False,False,True,False
-118.25,34.16,14.0,3700.0,945.0,1681.0,905.0,3.9054,False,False,False,False
-119.79,36.82,23.0,4358.0,819.0,1852.0,802.0,3.4167,True,False,False,False
-119.07,35.42,19.0,3889.0,832.0,1872.0,731.0,2.6812,True,False,False,False
-122.44,37.79,52.0,1979.0,359.0,648.0,370.0,5.3124,False,False,True,False
-122.24,37.43,36.0,2410.0,361.0,934.0,377.0,7.652,False,False,False,True
-119.18,34.17,32.0,2388.0,467.0,1746.0,483.0,3.9331,False,False,False,True
-118.13,34.03,31.0,4267.0,1070.0,3176.0,1071.0,3.0212,False,False,False,False
-122.3,37.53,43.0,1748.0,366.0,984.0,371.0,4.5116,False,False,False,True
-121.96,37.81,12.0,6488.0,778.0,2404.0,765.0,8.3188,False,False,False,False
-119.34,36.32,14.0,1204.0,227.0,633.0,247.0,3.925,True,False,False,False
-117.1,32.74,20.0,3854.0,1046.0,3555.0,966.0,1.6747,False,False,False,True
-122.41,37.78,52.0,1014.0,422.0,1055.0,382.0,1.8519,False,False,True,False
-119.78,36.78,31.0,2164.0,456.0,959.0,463.0,2.3293,True,False,False,False
-118.31,34.19,27.0,4713.0,1169.0,2372.0,1077.0,3.7015,False,False,False,False
-117.38,34.07,6.0,1156.0,191.0,910.0,234.0,4.9091,True,False,False,False
-122.16,37.72,10.0,2229.0,601.0,877.0,485.0,3.3431,False,False,True,False
-117.92,33.67,14.0,6224.0,1679.0,3148.0,1589.0,4.2071,False,False,False,False
-116.99,34.88,23.0,6060.0,1165.0,2920.0,1072.0,3.1528,True,False,False,False
-122.27,37.85,52.0,1228.0,293.0,648.0,303.0,2.1202,False,False,True,False
-118.33,33.82,26.0,5591.0,934.0,2824.0,939.0,6.5861,False,False,False,False
-122.25,37.79,50.0,629.0,188.0,742.0,196.0,2.6458,False,False,True,False
-117.86,33.73,26.0,1702.0,456.0,2776.0,463.0,2.6385,False,False,False,False
-118.27,33.83,34.0,1124.0,245.0,717.0,242.0,3.1667,False,False,False,False
-118.27,33.8,38.0,1446.0,327.0,980.0,319.0,3.35,False,False,False,False
-121.38,38.41,10.0,3425.0,629.0,1538.0,587.0,4.45,True,False,False,False
-118.34,33.93,33.0,4294.0,1224.0,4512.0,1189.0,2.8304,False,False,False,False
-122.22,37.77,40.0,494.0,114.0,547.0,135.0,2.8015,False,False,True,False
-118.83,34.23,6.0,8803.0,1114.0,3385.0,1010.0,8.7288,False,False,False,False
-121.37,36.84,11.0,1996.0,382.0,1023.0,358.0,3.5714,True,False,False,False
-117.58,33.6,5.0,5348.0,659.0,1862.0,555.0,11.0567,False,False,False,False
-118.05,33.72,22.0,5416.0,1271.0,2260.0,1184.0,3.8038,False,False,False,False
-117.81,33.79,25.0,5950.0,1155.0,4528.0,1064.0,4.2564,False,False,False,False
-118.37,34.2,33.0,1438.0,309.0,1378.0,306.0,2.8917,False,False,False,False
-122.55,37.98,31.0,3807.0,828.0,1581.0,795.0,3.293,False,False,True,False
-118.04,33.78,26.0,3642.0,557.0,1623.0,569.0,5.8426,False,False,False,False
-122.24,37.47,41.0,1183.0,203.0,455.0,171.0,5.1071,False,False,False,True
-117.92,34.0,36.0,116.0,30.0,193.0,35.0,3.8125,False,False,False,False
-119.15,34.17,23.0,2239.0,537.0,784.0,497.0,1.6038,False,False,False,True
-117.89,34.13,34.0,2159.0,386.0,1443.0,385.0,4.1995,False,False,False,False
-116.37,33.69,7.0,8806.0,1542.0,858.0,448.0,7.8005,True,False,False,False
-117.58,34.1,4.0,6360.0,1584.0,3359.0,1396.0,3.5186,True,False,False,False
-119.73,36.72,26.0,2645.0,1005.0,1660.0,991.0,0.6991,True,False,False,False
-118.11,33.77,15.0,9103.0,1847.0,3333.0,1712.0,5.1508,False,False,False,True
-122.25,37.79,51.0,175.0,43.0,228.0,55.0,2.1,False,False,True,False
-118.34,34.05,39.0,975.0,292.0,723.0,285.0,2.2725,False,False,False,False
-118.17,33.97,33.0,2410.0,641.0,2106.0,593.0,2.2422,False,False,False,False
-117.21,32.87,12.0,1428.0,303.0,528.0,269.0,4.1429,False,False,False,True
-122.07,37.88,11.0,1077.0,318.0,590.0,264.0,3.5536,False,False,True,False
-124.07,40.87,47.0,1765.0,326.0,796.0,333.0,2.2138,False,False,False,True
-121.4,36.83,11.0,3701.0,739.0,1749.0,654.0,3.067,True,False,False,False
-118.43,33.82,34.0,2112.0,614.0,946.0,574.0,4.6048,False,False,False,True
-118.4,34.17,24.0,6347.0,1283.0,2945.0,1492.0,3.3545,False,False,False,False
-122.47,37.76,48.0,2464.0,459.0,1179.0,458.0,4.4946,False,False,True,False
-117.31,34.14,38.0,2011.0,448.0,1190.0,403.0,1.8654,True,False,False,False
-121.97,37.29,29.0,2721.0,682.0,1602.0,646.0,3.337,False,False,False,False
-115.32,32.82,34.0,591.0,139.0,327.0,89.0,3.6528,True,False,False,False
-117.38,33.19,35.0,928.0,264.0,538.0,248.0,2.4583,False,False,False,True
-117.68,34.08,28.0,2459.0,492.0,1230.0,498.0,3.0978,True,False,False,False
-118.04,33.98,25.0,3040.0,831.0,1580.0,735.0,2.3182,False,False,False,False
-119.94,38.92,24.0,1258.0,216.0,235.0,96.0,4.6,True,False,False,False
-118.37,33.79,36.0,1596.0,234.0,654.0,223.0,8.2064,False,False,False,True
-118.11,34.02,40.0,1727.0,309.0,932.0,313.0,3.95,False,False,False,False
-122.42,37.77,52.0,2185.0,656.0,1266.0,626.0,2.7794,False,False,True,False
-117.95,33.63,17.0,6745.0,1547.0,2688.0,1535.0,3.9917,False,False,False,False
-118.11,34.04,28.0,3913.0,696.0,2264.0,697.0,5.2446,False,False,False,False
-117.86,33.73,38.0,2284.0,511.0,2451.0,504.0,3.3125,False,False,False,False
-117.96,33.94,34.0,2228.0,399.0,1159.0,378.0,4.8906,False,False,False,False
-119.74,36.83,14.0,4675.0,829.0,2235.0,787.0,4.1098,True,False,False,False
-117.19,34.05,52.0,1949.0,432.0,767.0,392.0,2.5143,True,False,False,False
-118.05,34.17,45.0,2535.0,455.0,1036.0,437.0,5.0482,True,False,False,False
-122.52,37.88,52.0,176.0,50.0,88.0,46.0,3.8068,False,False,True,False
-118.39,33.85,17.0,1610.0,379.0,670.0,341.0,4.3594,False,False,False,False
-119.66,36.32,24.0,2652.0,568.0,1532.0,445.0,2.3256,True,False,False,False
-122.14,37.73,43.0,2264.0,390.0,931.0,368.0,3.8125,False,False,True,False
-123.39,38.99,28.0,1416.0,294.0,812.0,258.0,3.4063,False,False,False,False
-118.33,33.98,32.0,1784.0,489.0,1472.0,476.0,1.6477,False,False,False,False
-118.38,34.2,23.0,4138.0,1171.0,3911.0,1068.0,3.0125,False,False,False,False
-121.47,38.48,25.0,2969.0,551.0,1745.0,487.0,2.6382,True,False,False,False
-116.68,33.16,26.0,1820.0,374.0,1001.0,324.0,2.1797,True,False,False,False
-117.85,33.81,32.0,1766.0,322.0,876.0,330.0,4.0417,False,False,False,False
-118.29,34.06,42.0,3894.0,2293.0,6846.0,2156.0,1.5553,False,False,False,False
-117.65,33.46,19.0,7034.0,1139.0,2824.0,1068.0,6.0873,False,False,False,False
-122.38,37.6,33.0,2577.0,590.0,1867.0,566.0,3.3632,False,False,False,True
-118.16,33.94,25.0,5675.0,1224.0,3317.0,1119.0,3.9352,False,False,False,False
-122.39,37.76,52.0,1877.0,427.0,712.0,398.0,3.9722,False,False,True,False
-118.9,34.19,26.0,1582.0,196.0,573.0,182.0,10.0595,False,False,False,False
-121.97,37.0,25.0,990.0,166.0,522.0,185.0,4.8269,False,False,False,True
-120.82,35.31,16.0,3924.0,699.0,1325.0,638.0,2.5172,False,False,False,True
-122.47,37.72,49.0,1690.0,307.0,770.0,294.0,4.5913,False,False,False,True
-122.2,37.48,41.0,733.0,155.0,652.0,140.0,5.1654,False,False,True,False
-122.04,37.31,24.0,3388.0,633.0,1627.0,585.0,5.154,False,False,False,False
-117.13,33.14,16.0,1649.0,278.0,993.0,277.0,4.8526,False,False,False,False
-117.1,33.56,6.0,1868.0,289.0,750.0,247.0,4.3833,False,False,False,False
-118.03,34.14,44.0,1446.0,250.0,721.0,243.0,4.7308,True,False,False,False
-121.42,38.55,35.0,182.0,39.0,115.0,43.0,2.6417,True,False,False,False
-118.08,33.83,30.0,2188.0,556.0,2727.0,525.0,2.7759,False,False,False,False
-118.15,34.0,32.0,3218.0,739.0,2368.0,730.0,3.1406,False,False,False,False
-121.88,37.28,33.0,2951.0,529.0,1288.0,521.0,4.1554,False,False,False,False
-116.98,32.73,16.0,952.0,143.0,530.0,143.0,5.0864,False,False,False,False
-116.2,32.64,28.0,1608.0,409.0,567.0,254.0,1.4648,True,False,False,False
-121.83,37.27,8.0,4454.0,1058.0,2595.0,1027.0,4.5615,False,False,False,False
-118.43,34.21,17.0,3667.0,1209.0,2636.0,1054.0,2.425,False,False,False,False
-117.93,34.57,5.0,5613.0,1060.0,3569.0,999.0,3.1946,True,False,False,False
-117.49,34.05,20.0,1483.0,249.0,660.0,194.0,3.9464,True,False,False,False
-118.09,34.68,4.0,23386.0,4171.0,10493.0,3671.0,4.0211,True,False,False,False
-121.06,39.22,52.0,1749.0,422.0,837.0,391.0,2.325,True,False,False,False
-122.92,38.97,20.0,2067.0,384.0,904.0,333.0,2.9934,False,False,False,False
-121.44,38.51,27.0,7212.0,1606.0,4828.0,1549.0,2.214,True,False,False,False
-118.15,34.11,52.0,1000.0,192.0,363.0,158.0,4.2981,False,False,False,False
-120.84,37.47,11.0,2285.0,499.0,1468.0,471.0,2.7857,True,False,False,False
-117.23,33.89,5.0,11775.0,2031.0,6686.0,1911.0,4.1953,True,False,False,False
-118.03,33.83,25.0,3030.0,532.0,1668.0,509.0,4.625,False,False,False,False
-117.67,34.09,17.0,4418.0,1256.0,2417.0,1094.0,2.7266,True,False,False,False
-117.97,33.93,31.0,1975.0,373.0,918.0,347.0,4.4107,False,False,False,False
-118.35,34.07,52.0,2315.0,356.0,894.0,345.0,4.1328,False,False,False,False
-122.12,37.68,37.0,2412.0,394.0,975.0,375.0,4.0417,False,False,True,False
-117.2,33.58,2.0,30450.0,5033.0,9419.0,3197.0,4.5936,False,False,False,False
-117.97,34.13,42.0,683.0,127.0,541.0,138.0,3.4375,True,False,False,False
-121.48,38.61,18.0,1511.0,315.0,1062.0,304.0,2.3438,True,False,False,False
-117.28,34.41,14.0,2105.0,396.0,960.0,396.0,2.9934,True,False,False,False
-122.87,38.43,36.0,1987.0,387.0,1065.0,347.0,4.0446,False,False,False,False
-118.36,34.04,48.0,1769.0,429.0,993.0,405.0,2.3214,False,False,False,False
-118.18,33.88,42.0,2326.0,503.0,1832.0,501.0,3.1713,False,False,False,False
-122.15,37.67,35.0,2472.0,398.0,1171.0,390.0,5.5797,False,False,True,False
-118.24,34.23,43.0,1061.0,208.0,514.0,208.0,6.01,False,False,False,False
-122.29,38.31,45.0,3075.0,754.0,1635.0,723.0,2.2721,False,False,True,False
-117.03,32.73,34.0,2061.0,772.0,1169.0,400.0,3.5096,False,False,False,True
-117.88,33.7,16.0,1505.0,358.0,835.0,339.0,3.8029,False,False,False,False
-117.2,34.46,7.0,8414.0,1584.0,5146.0,1517.0,3.2794,True,False,False,False
-119.81,36.79,39.0,2471.0,460.0,1118.0,431.0,2.4167,True,False,False,False
-118.18,36.63,23.0,2311.0,487.0,1019.0,384.0,2.2574,True,False,False,False
-121.19,37.81,8.0,4019.0,857.0,1959.0,782.0,2.7321,True,False,False,False
-121.27,37.95,43.0,557.0,165.0,573.0,144.0,1.7212,True,False,False,False
-117.95,34.11,29.0,1986.0,448.0,2013.0,432.0,3.1034,True,False,False,False
-118.28,33.96,42.0,1206.0,304.0,1167.0,250.0,1.615,False,False,False,False
-118.51,34.28,34.0,3580.0,565.0,1694.0,524.0,5.4065,False,False,False,False
-121.44,38.5,20.0,2033.0,586.0,1281.0,521.0,1.4007,True,False,False,False
-120.91,39.39,16.0,352.0,105.0,226.0,82.0,1.6094,True,False,False,False
-119.33,36.32,20.0,2025.0,328.0,1039.0,346.0,3.5313,True,False,False,False
-117.99,33.71,19.0,1967.0,487.0,1251.0,404.0,3.6696,False,False,False,False
-122.21,37.37,34.0,1476.0,217.0,613.0,223.0,8.2883,False,False,False,True
-117.71,33.47,14.0,3894.0,672.0,1490.0,629.0,6.5206,False,False,False,False
-117.87,35.73,13.0,2566.0,449.0,1181.0,414.0,4.1518,True,False,False,False
-121.95,37.11,21.0,2387.0,357.0,913.0,341.0,7.736,False,False,False,False
-120.46,34.74,15.0,2185.0,386.0,827.0,336.0,5.3765,False,False,False,True
-122.71,38.46,23.0,3220.0,603.0,1299.0,591.0,3.9261,False,False,False,False
-117.9,34.11,23.0,4776.0,1316.0,4797.0,1187.0,2.1667,False,False,False,False
-117.39,33.98,37.0,2337.0,452.0,948.0,437.0,3.145,True,False,False,False
-119.55,36.72,6.0,1186.0,234.0,1135.0,218.0,2.1515,True,False,False,False
-118.24,33.91,40.0,972.0,240.0,761.0,225.0,1.4688,False,False,False,False
-118.31,33.84,5.0,3559.0,869.0,2965.0,794.0,2.6491,False,False,False,False
-118.41,34.0,38.0,324.0,70.0,268.0,73.0,2.55,False,False,False,False
-122.03,37.34,17.0,1165.0,278.0,598.0,287.0,4.0129,False,False,False,False
-122.19,37.47,44.0,1371.0,263.0,589.0,301.0,4.8068,False,False,True,False
-121.89,40.97,26.0,1183.0,276.0,513.0,206.0,2.225,True,False,False,False
-122.08,37.88,26.0,2947.0,462.0,825.0,626.0,2.933,False,False,True,False
-118.17,33.77,39.0,2953.0,878.0,1379.0,785.0,2.1378,False,False,False,True
-117.93,33.68,33.0,2664.0,432.0,1197.0,429.0,5.069,False,False,False,False
-122.18,37.76,50.0,1187.0,261.0,907.0,246.0,1.9479,False,False,True,False
-118.96,35.37,32.0,1025.0,259.0,874.0,236.0,1.9612,True,False,False,False
-122.24,37.73,21.0,7031.0,1249.0,2930.0,1235.0,4.5213,False,False,True,False
-118.06,33.98,50.0,1146.0,238.0,579.0,213.0,2.9583,False,False,False,False
-121.93,37.04,36.0,1522.0,230.0,677.0,206.0,5.8642,False,False,False,False
-118.4,34.17,27.0,3588.0,911.0,1891.0,871.0,3.4013,False,False,False,False
-118.36,33.98,46.0,1425.0,283.0,782.0,273.0,5.057,False,False,False,False
-117.93,33.61,27.0,1806.0,465.0,791.0,358.0,3.8125,False,False,False,False
-120.13,39.06,22.0,2465.0,539.0,381.0,146.0,2.875,True,False,False,False
-122.47,37.75,52.0,1598.0,285.0,689.0,265.0,4.6071,False,False,True,False
-119.82,36.82,28.0,2268.0,336.0,752.0,330.0,5.2809,True,False,False,False
-122.11,38.09,11.0,673.0,145.0,318.0,137.0,2.3929,False,False,True,False
-121.07,39.2,45.0,204.0,62.0,133.0,51.0,1.0,True,False,False,False
-121.88,37.31,28.0,3085.0,552.0,1277.0,512.0,4.5795,False,False,False,False
-118.96,34.18,16.0,3137.0,462.0,1384.0,436.0,6.1306,False,False,False,False
-122.73,38.47,16.0,1834.0,391.0,994.0,390.0,3.7266,False,False,False,False
-118.17,34.05,35.0,1256.0,294.0,2990.0,302.0,3.1528,False,False,False,False
-118.14,34.02,45.0,1307.0,283.0,967.0,254.0,2.75,False,False,False,False
-117.64,34.07,30.0,2787.0,713.0,2647.0,693.0,2.2765,True,False,False,False
-119.49,36.58,21.0,2106.0,410.0,867.0,380.0,1.9913,True,False,False,False
-118.29,33.95,31.0,2839.0,792.0,2390.0,729.0,2.0,False,False,False,False
-118.35,33.95,45.0,1076.0,213.0,781.0,238.0,3.95,False,False,False,False
-122.61,38.42,13.0,7731.0,1360.0,2543.0,1249.0,4.6957,False,False,False,False
-118.3,33.86,35.0,1511.0,274.0,853.0,308.0,4.9792,False,False,False,False
-118.52,34.01,25.0,2757.0,738.0,1014.0,633.0,3.1433,False,False,False,False
-122.29,37.89,52.0,2248.0,422.0,870.0,377.0,3.4732,False,False,True,False
-117.97,33.69,21.0,4112.0,580.0,1886.0,581.0,6.799,False,False,False,False
-120.46,37.31,26.0,3170.0,572.0,1524.0,565.0,3.48,True,False,False,False
-117.93,33.67,27.0,3512.0,472.0,1391.0,481.0,8.1001,False,False,False,False
-124.16,40.77,35.0,2141.0,438.0,1053.0,434.0,2.8529,False,False,False,True
-117.9,33.63,26.0,1632.0,376.0,598.0,375.0,3.2125,False,False,False,False
-118.25,33.93,40.0,975.0,270.0,1068.0,270.0,0.9889,False,False,False,False
-117.06,32.68,36.0,3815.0,796.0,2945.0,728.0,2.0959,False,False,False,True
-117.89,33.88,33.0,1582.0,256.0,771.0,240.0,5.3836,False,False,False,False
-118.28,33.99,49.0,2174.0,481.0,1861.0,484.0,1.7159,False,False,False,False
-118.34,33.99,47.0,1107.0,199.0,437.0,178.0,3.7344,False,False,False,False
-122.09,37.38,34.0,1959.0,342.0,849.0,357.0,6.2884,False,False,True,False
-118.07,34.09,40.0,1745.0,370.0,1293.0,357.0,2.5474,False,False,False,False
-121.51,38.51,31.0,1595.0,217.0,542.0,236.0,6.6112,True,False,False,False
-120.8,38.51,23.0,1001.0,195.0,369.0,157.0,3.125,True,False,False,False
-119.03,35.36,41.0,1944.0,363.0,977.0,388.0,3.9097,True,False,False,False
-118.05,33.87,18.0,4928.0,773.0,2952.0,754.0,5.8855,False,False,False,False
-121.99,37.96,16.0,3324.0,479.0,1470.0,461.0,7.6166,True,False,False,False
-121.76,37.0,21.0,1416.0,269.0,779.0,200.0,3.1987,False,False,False,False
-119.76,36.8,20.0,6257.0,1346.0,2795.0,1267.0,2.2094,True,False,False,False
-118.4,34.26,13.0,4379.0,872.0,2560.0,853.0,4.2538,False,False,False,False
-122.31,37.94,38.0,2172.0,403.0,945.0,384.0,4.3958,False,False,True,False
-118.37,34.09,24.0,630.0,172.0,257.0,147.0,5.5224,False,False,False,False
-121.41,39.04,16.0,1698.0,300.0,731.0,291.0,3.0739,True,False,False,False
-122.0,37.54,29.0,4133.0,744.0,2023.0,749.0,5.1616,False,False,False,False
-120.86,37.77,38.0,1545.0,279.0,662.0,266.0,3.825,True,False,False,False
-119.76,36.73,46.0,1347.0,282.0,854.0,267.0,1.8723,True,False,False,False
-117.38,33.94,21.0,2468.0,380.0,1164.0,385.0,4.0625,True,False,False,False
-117.88,34.0,32.0,265.0,51.0,170.0,50.0,3.9375,False,False,False,False
-118.4,34.03,43.0,1006.0,201.0,520.0,199.0,6.5669,False,False,False,False
-120.48,39.78,11.0,513.0,104.0,204.0,86.0,2.375,True,False,False,False
-116.2,33.7,26.0,2399.0,625.0,2654.0,535.0,2.2989,True,False,False,False
-118.32,33.93,37.0,2379.0,462.0,1327.0,445.0,4.25,False,False,False,False
-118.72,34.28,17.0,2654.0,478.0,1392.0,451.0,5.4459,False,False,False,False
-122.42,37.66,36.0,725.0,121.0,335.0,140.0,4.125,False,False,False,True
-121.02,37.71,25.0,207.0,41.0,87.0,43.0,3.6023,True,False,False,False
-121.23,38.11,48.0,561.0,81.0,240.0,69.0,3.6312,True,False,False,False
-122.06,37.27,16.0,1612.0,221.0,567.0,208.0,10.5793,False,False,False,False
-118.11,33.92,34.0,1414.0,263.0,983.0,264.0,4.1767,False,False,False,False
-122.19,38.09,8.0,614.0,118.0,278.0,115.0,6.3735,False,False,True,False
-121.89,37.31,47.0,2986.0,627.0,1399.0,613.0,3.7455,False,False,False,False
-118.34,33.95,25.0,3762.0,1281.0,4015.0,1178.0,2.1587,False,False,False,False
-121.12,36.21,16.0,1720.0,473.0,1427.0,291.0,2.1107,False,False,False,False
-117.83,33.65,8.0,2149.0,426.0,950.0,399.0,4.1103,False,False,False,False
-118.24,33.94,30.0,940.0,211.0,1071.0,204.0,1.2679,False,False,False,False
-118.35,33.88,25.0,1459.0,362.0,1150.0,354.0,3.35,False,False,False,False
-122.35,37.98,34.0,3756.0,726.0,2237.0,686.0,3.7562,False,False,True,False
-118.38,34.07,16.0,4814.0,1381.0,1897.0,1209.0,3.3725,False,False,False,False
-118.57,34.2,33.0,1759.0,311.0,943.0,315.0,5.223,False,False,False,False
-118.85,34.04,21.0,3837.0,578.0,1509.0,509.0,8.4476,False,False,False,True
-123.11,40.6,23.0,708.0,202.0,316.0,136.0,1.1602,True,False,False,False
-118.18,34.12,52.0,1081.0,311.0,904.0,283.0,1.9219,False,False,False,False
-118.24,34.01,30.0,405.0,86.0,376.0,68.0,1.7813,False,False,False,False
-116.46,33.82,6.0,4863.0,920.0,3010.0,828.0,3.9508,True,False,False,False
-117.96,33.71,19.0,4328.0,849.0,2243.0,808.0,5.5702,False,False,False,False
-122.27,37.86,52.0,2307.0,583.0,1127.0,548.0,1.8447,False,False,True,False
-118.18,33.78,17.0,1419.0,436.0,1300.0,360.0,2.0769,False,False,False,True
-122.49,37.68,34.0,3718.0,676.0,2510.0,632.0,5.3311,False,False,False,True
-121.47,38.5,17.0,1895.0,424.0,620.0,417.0,1.7188,True,False,False,False
-123.82,40.16,19.0,2283.0,634.0,1184.0,453.0,1.2227,False,False,False,False
-121.88,37.33,36.0,1904.0,689.0,3561.0,632.0,2.0972,False,False,False,False
-122.19,37.71,36.0,361.0,69.0,158.0,58.0,5.5461,False,False,True,False
-117.66,33.63,16.0,3299.0,610.0,1967.0,604.0,5.5085,False,False,False,False
-121.76,37.33,5.0,4153.0,719.0,2435.0,697.0,5.6306,False,False,False,False
-118.01,33.94,35.0,1323.0,235.0,807.0,247.0,4.2708,False,False,False,False
-121.86,37.39,17.0,1777.0,328.0,1235.0,329.0,5.4225,False,False,False,False
-121.92,37.27,33.0,3280.0,569.0,1583.0,559.0,4.5625,False,False,False,False
-116.62,34.23,14.0,6438.0,1719.0,1586.0,691.0,1.6136,True,False,False,False
-118.17,34.86,21.0,2370.0,540.0,1488.0,554.0,2.7361,True,False,False,False
-117.15,32.7,50.0,475.0,172.0,483.0,120.0,1.3657,False,False,False,True
-117.23,32.8,22.0,2981.0,873.0,1751.0,745.0,2.3482,False,False,False,True
-121.15,38.89,20.0,2024.0,313.0,879.0,309.0,5.2903,True,False,False,False
-120.98,38.34,27.0,3471.0,653.0,1793.0,600.0,3.5508,True,False,False,False
-121.57,39.13,30.0,442.0,103.0,413.0,88.0,1.5694,True,False,False,False
-117.46,34.04,3.0,12870.0,2315.0,5820.0,1759.0,4.2429,True,False,False,False
-122.39,37.59,33.0,2064.0,299.0,813.0,303.0,6.0374,False,False,False,True
-121.2,39.2,16.0,1039.0,182.0,554.0,184.0,2.9688,True,False,False,False
-122.15,37.68,30.0,2261.0,443.0,929.0,383.0,4.2841,False,False,True,False
-117.87,33.74,31.0,2338.0,652.0,3289.0,631.0,2.6734,False,False,False,False
-117.27,34.13,36.0,3337.0,687.0,2388.0,589.0,2.9628,True,False,False,False
